season,episode,scene,speaker1,speaker2
2,8,25,Dwight,Kelly
2,8,25,Dwight,Jan
2,8,25,Phyllis,Dwight
2,8,25,Dwight,Toby
2,8,25,Dwight,Creed
2,8,25,Angela,Dwight
2,8,25,Kelly,Jan
2,8,25,Phyllis,Kelly
2,8,25,Kelly,Toby
2,8,25,Kelly,Creed
2,8,25,Angela,Kelly
2,8,25,Phyllis,Jan
2,8,25,Toby,Jan
2,8,25,Jan,Creed
2,8,25,Angela,Jan
2,8,25,Phyllis,Toby
2,8,25,Phyllis,Creed
2,8,25,Phyllis,Angela
2,8,25,Toby,Creed
2,8,25,Angela,Toby
2,8,25,Angela,Creed
2,8,26,Michael,Jan
2,8,28,Michael,Jan
2,8,28,Dwight,Michael
2,8,28,Dwight,Jan
2,8,30,Dwight,Michael
2,8,31,Jim,Pam
2,8,32,Michael,Jan
2,8,34,Jim,Michael
2,8,34,Michael,Pam
2,8,34,Jim,Pam
2,8,38,Michael,Oscar
2,9,1,Jim,Michael
2,9,1,Kevin,Michael
2,9,1,Kevin,Jim
2,9,4,Dwight,Michael
2,9,7,Michael,Oscar
2,9,7,Dwight,Oscar
2,9,7,Stanley,Oscar
2,9,7,Dwight,Michael
2,9,7,Stanley,Michael
2,9,7,Stanley,Dwight
2,9,9,Angela,Dwight
2,9,9,Dwight,Pam
2,9,9,Jim,Dwight
2,9,9,Angela,Pam
2,9,9,Jim,Angela
2,9,9,Jim,Pam
2,9,11,Dwight,Pam
2,9,14,Angela,Pam
2,9,16,Kevin,Pam
2,9,16,Kevin,Michael
2,9,16,Kevin,Jim
2,9,16,Michael,Pam
2,9,16,Jim,Pam
2,9,16,Jim,Michael
2,9,19,Jim,Dwight
2,9,20,Jim,Pam
2,9,20,Jim,Michael
2,9,20,Michael,Pam
2,9,21,Michael,Pam
2,9,21,Michael,Oscar
2,9,21,Kevin,Michael
2,9,21,Angela,Michael
2,9,21,Dwight,Michael
2,9,21,Oscar,Pam
2,9,21,Kevin,Pam
2,9,21,Angela,Pam
2,9,21,Dwight,Pam
2,9,21,Kevin,Oscar
2,9,21,Angela,Oscar
2,9,21,Dwight,Oscar
2,9,21,Kevin,Angela
2,9,21,Kevin,Dwight
2,9,21,Angela,Dwight
2,9,22,Jim,Dwight
2,9,22,Jim,Pam
2,9,22,Jim,Ryan
2,9,22,Dwight,Pam
2,9,22,Dwight,Ryan
2,9,22,Ryan,Pam
2,9,26,Jim,Pam
2,9,28,Jim,Angela
2,9,29,Stanley,Oscar
2,9,29,Stanley,Kelly
2,9,29,Kelly,Oscar
2,9,30,Angela,Pam
2,9,30,Phyllis,Angela
2,9,30,Phyllis,Pam
2,9,33,Phyllis,Jim
2,9,33,Phyllis,Pam
2,9,33,Jim,Pam
2,9,35,Kevin,Dwight
2,9,35,Kevin,Phyllis
2,9,35,Kevin,Michael
2,9,35,Phyllis,Dwight
2,9,35,Dwight,Michael
2,9,35,Phyllis,Michael
2,10,1,Dwight,Michael
2,10,2,Kevin,Michael
2,10,4,Phyllis,Angela
2,10,6,Angela,Michael
2,10,8,Michael,Pam
2,10,9,Kevin,Dwight
2,10,11,Darryl,Michael
2,10,11,Dwight,Michael
2,10,11,Dwight,Darryl
2,10,16,Jim,Michael
2,10,17,Stanley,Dwight
2,10,17,Dwight,Michael
2,10,17,Phyllis,Dwight
2,10,17,Dwight,Pam
2,10,17,Stanley,Michael
2,10,17,Stanley,Phyllis
2,10,17,Stanley,Pam
2,10,17,Phyllis,Michael
2,10,17,Michael,Pam
2,10,17,Phyllis,Pam
2,10,19,Dwight,Oscar
2,10,19,Dwight,Kelly
2,10,19,Jim,Dwight
2,10,19,Dwight,Creed
2,10,19,Kelly,Oscar
2,10,19,Jim,Oscar
2,10,19,Creed,Oscar
2,10,19,Jim,Kelly
2,10,19,Kelly,Creed
2,10,19,Jim,Creed
2,10,22,Dwight,Pam
2,10,22,Jim,Dwight
2,10,22,Dwight,Michael
2,10,22,Dwight,Ryan
2,10,22,Phyllis,Dwight
2,10,22,Jim,Pam
2,10,22,Michael,Pam
2,10,22,Ryan,Pam
2,10,22,Phyllis,Pam
2,10,22,Jim,Michael
2,10,22,Jim,Ryan
2,10,22,Jim,Phyllis
2,10,22,Michael,Ryan
2,10,22,Phyllis,Michael
2,10,22,Phyllis,Ryan
2,10,24,Kevin,Dwight
2,10,24,Kevin,Michael
2,10,24,Kevin,Jim
2,10,24,Kevin,Pam
2,10,24,Kevin,Oscar
2,10,24,Kevin,Angela
2,10,24,Dwight,Michael
2,10,24,Jim,Dwight
2,10,24,Dwight,Pam
2,10,24,Dwight,Oscar
2,10,24,Angela,Dwight
2,10,24,Jim,Michael
2,10,24,Michael,Pam
2,10,24,Michael,Oscar
2,10,24,Angela,Michael
2,10,24,Jim,Pam
2,10,24,Jim,Oscar
2,10,24,Jim,Angela
2,10,24,Oscar,Pam
2,10,24,Angela,Pam
2,10,24,Angela,Oscar
2,10,26,Meredith,Michael
2,10,26,Jim,Michael
2,10,26,Michael,Pam
2,10,26,Michael,Ryan
2,10,26,Dwight,Michael
2,10,26,Stanley,Michael
2,10,26,Jim,Meredith
2,10,26,Meredith,Pam
2,10,26,Meredith,Ryan
2,10,26,Dwight,Meredith
2,10,26,Stanley,Meredith
2,10,26,Jim,Pam
2,10,26,Jim,Ryan
2,10,26,Jim,Dwight
2,10,26,Jim,Stanley
2,10,26,Ryan,Pam
2,10,26,Dwight,Pam
2,10,26,Stanley,Pam
2,10,26,Dwight,Ryan
2,10,26,Stanley,Ryan
2,10,26,Stanley,Dwight
2,10,27,Kelly,Toby
2,10,27,Kelly,Dwight
2,10,27,Angela,Kelly
2,10,27,Dwight,Toby
2,10,27,Angela,Toby
2,10,27,Angela,Dwight
2,10,29,Michael,Oscar
2,10,29,Meredith,Michael
2,10,29,Dwight,Michael
2,10,29,Meredith,Oscar
2,10,29,Dwight,Oscar
2,10,29,Dwight,Meredith
2,10,31,Dwight,Michael
2,10,34,Kevin,Michael
2,10,36,Dwight,Pam
2,10,36,Dwight,Kelly
2,10,36,Jim,Dwight
2,10,36,Kelly,Pam
2,10,36,Jim,Pam
2,10,36,Jim,Kelly
2,10,38,Michael,Pam
2,10,38,Jim,Michael
2,10,38,Stanley,Michael
2,10,38,Michael,Oscar
2,10,38,Jim,Pam
2,10,38,Stanley,Pam
2,10,38,Oscar,Pam
2,10,38,Jim,Stanley
2,10,38,Jim,Oscar
2,10,38,Stanley,Oscar
2,10,41,Jim,Dwight
2,10,43,Roy,Pam
2,10,44,Angela,Michael
2,10,44,Meredith,Michael
2,10,44,Michael,Toby
2,10,44,Angela,Meredith
2,10,44,Angela,Toby
2,10,44,Meredith,Toby
2,10,46,Phyllis,Ryan
2,10,46,Kevin,Phyllis
2,10,46,Phyllis,Stanley
2,10,46,Kevin,Ryan
2,10,46,Stanley,Ryan
2,10,46,Kevin,Stanley
2,10,47,Roy,Darryl
2,10,48,Michael,Ryan
2,10,48,Angela,Michael
2,10,48,Angela,Ryan
2,10,49,Michael,Ryan
2,10,50,Jim,Pam
2,10,52,Jim,Pam
2,10,53,Dwight,Michael
2,10,53,Todd Packer,Dwight
2,10,53,Todd Packer,Michael
2,10,55,Darryl,Michael
2,10,56,Kevin,Ryan
2,10,59,Kelly,Dwight
2,10,60,Kevin,Meredith
2,10,60,Kevin,Oscar
2,10,60,Kevin,Dwight
2,10,60,Kevin,Michael
2,10,60,Meredith,Oscar
2,10,60,Dwight,Meredith
2,10,60,Meredith,Michael
2,10,60,Dwight,Oscar
2,10,60,Michael,Oscar
2,10,60,Dwight,Michael
2,10,62,Meredith,Michael
2,10,74,Kelly,Oscar
2,11,1,Jim,Dwight
2,11,1,Jim,Pam
2,11,1,Dwight,Pam
2,11,2,Dwight,Michael
2,11,2,Phyllis,Michael
2,11,2,Phyllis,Dwight
2,11,3,Jim,Pam
2,11,4,Stanley,Michael
2,11,6,Meredith,Michael
2,11,6,Michael,Ryan
2,11,6,Kelly,Michael
2,11,6,Meredith,Ryan
2,11,6,Kelly,Meredith
2,11,6,Kelly,Ryan
2,11,10,Darryl,Michael
2,11,10,Phyllis,Michael
2,11,10,Jim,Michael
2,11,10,Michael,Pam
2,11,10,Phyllis,Darryl
2,11,10,Jim,Darryl
2,11,10,Darryl,Pam
2,11,10,Phyllis,Jim
2,11,10,Phyllis,Pam
2,11,10,Jim,Pam
2,11,12,Phyllis,Michael
2,11,12,Phyllis,Darryl
2,11,12,Phyllis,Dwight
2,11,12,Darryl,Michael
2,11,12,Dwight,Michael
2,11,12,Dwight,Darryl
2,11,14,Dwight,Michael
2,11,18,Katy,Roy
2,11,18,Jim,Katy
2,11,18,Jim,Roy
2,11,19,Dwight,Michael
2,11,19,Meredith,Michael
2,11,19,Dwight,Meredith
2,11,24,Angela,Dwight
2,11,25,Roy,Pam
2,11,25,Roy,Darryl
2,11,25,Darryl,Pam
2,11,26,Jim,Pam
2,11,27,Dwight,Michael
2,11,28,Katy,Pam
2,11,29,Jim,Michael
2,11,29,Jim,Roy
2,11,29,Roy,Michael
2,11,32,Roy,Michael
2,11,32,Michael,Pam
2,11,32,Roy,Pam
2,11,33,Jim,Katy
2,11,35,Dwight,Michael
2,11,37,Jim,Michael
2,11,38,Dwight,Michael
2,11,44,Dwight,Michael
2,11,52,Jim,Katy
2,11,52,Katy,Michael
2,11,52,Katy,Pam
2,11,52,Katy,Roy
2,11,52,Katy,Dwight
2,11,52,Jim,Michael
2,11,52,Jim,Pam
2,11,52,Jim,Roy
2,11,52,Jim,Dwight
2,11,52,Michael,Pam
2,11,52,Roy,Michael
2,11,52,Dwight,Michael
2,11,52,Roy,Pam
2,11,52,Dwight,Pam
2,11,52,Roy,Dwight
2,11,54,Phyllis,Stanley
2,12,1,Jim,Oscar
2,12,2,Michael,Pam
2,12,2,Jim,Pam
2,12,2,Jim,Michael
2,12,4,Michael,Pam
2,12,4,Phyllis,Michael
2,12,4,Kevin,Michael
2,12,4,Dwight,Michael
2,12,4,Jim,Michael
2,12,4,Phyllis,Pam
2,12,4,Kevin,Pam
2,12,4,Dwight,Pam
2,12,4,Jim,Pam
2,12,4,Kevin,Phyllis
2,12,4,Phyllis,Dwight
2,12,4,Phyllis,Jim
2,12,4,Kevin,Dwight
2,12,4,Kevin,Jim
2,12,4,Jim,Dwight
2,12,5,Michael,Pam
2,12,6,Jim,Michael
2,12,6,Dwight,Michael
2,12,6,Jim,Dwight
2,12,7,Michael,Pam
2,12,7,Dwight,Michael
2,12,7,Dwight,Pam
2,12,8,Michael,Ryan
2,12,9,Dwight,Pam
2,12,10,Michael,Pam
2,12,11,Dwight,Pam
2,12,15,Angela,Dwight
2,12,16,Toby,Ryan
2,12,16,Michael,Toby
2,12,16,Michael,Ryan
2,12,17,Jim,Pam
2,12,17,Jim,Michael
2,12,17,Jim,Phyllis
2,12,17,Jim,Creed
2,12,17,Jim,Stanley
2,12,17,Jim,Dwight
2,12,17,Michael,Pam
2,12,17,Phyllis,Pam
2,12,17,Creed,Pam
2,12,17,Stanley,Pam
2,12,17,Dwight,Pam
2,12,17,Phyllis,Michael
2,12,17,Michael,Creed
2,12,17,Stanley,Michael
2,12,17,Dwight,Michael
2,12,17,Phyllis,Creed
2,12,17,Phyllis,Stanley
2,12,17,Phyllis,Dwight
2,12,17,Stanley,Creed
2,12,17,Dwight,Creed
2,12,17,Stanley,Dwight
2,12,18,Jim,Michael
2,12,18,Michael,Ryan
2,12,18,Kevin,Michael
2,12,18,Kelly,Michael
2,12,18,Stanley,Michael
2,12,18,Jim,Ryan
2,12,18,Kevin,Jim
2,12,18,Jim,Kelly
2,12,18,Jim,Stanley
2,12,18,Kevin,Ryan
2,12,18,Kelly,Ryan
2,12,18,Stanley,Ryan
2,12,18,Kevin,Kelly
2,12,18,Kevin,Stanley
2,12,18,Stanley,Kelly
2,12,20,Michael,Pam
2,12,23,Michael,Ryan
2,12,27,Dwight,Michael
2,12,27,Jim,Michael
2,12,27,Angela,Michael
2,12,27,Meredith,Michael
2,12,27,Michael,Pam
2,12,27,Jim,Dwight
2,12,27,Angela,Dwight
2,12,27,Dwight,Meredith
2,12,27,Dwight,Pam
2,12,27,Jim,Angela
2,12,27,Jim,Meredith
2,12,27,Jim,Pam
2,12,27,Angela,Meredith
2,12,27,Angela,Pam
2,12,27,Meredith,Pam
2,12,28,Jim,Michael
2,12,30,Jim,Michael
2,12,30,Dwight,Michael
2,12,30,Jim,Dwight
2,12,31,Dwight,Michael
2,12,31,Jim,Michael
2,12,31,Jim,Dwight
2,12,32,Dwight,Michael
2,12,32,Jim,Michael
2,12,32,Jim,Dwight
2,12,33,Dwight,Michael
2,12,34,Dwight,Michael
2,12,35,Jim,Pam
2,12,36,Oscar,Pam
2,13,1,Jim,Pam
2,13,1,Jim,Michael
2,13,1,Michael,Pam
2,13,2,Stanley,Michael
2,13,3,Michael,Ryan
2,13,4,Kevin,Michael
2,13,5,Dwight,Michael
2,13,5,Jim,Michael
2,13,5,Jim,Dwight
2,13,6,Dwight,Michael
2,13,7,Angela,Dwight
2,13,7,Kevin,Dwight
2,13,7,Kevin,Angela
2,13,8,Dwight,Michael
2,13,9,Dwight,Michael
2,13,9,Dwight,Oscar
2,13,9,Michael,Oscar
2,13,10,Kelly,Pam
2,13,10,Michael,Pam
2,13,10,Kelly,Michael
2,13,12,Jim,Michael
2,13,14,Jim,Michael
2,13,15,Dwight,Ryan
2,13,16,Jim,Michael
2,13,16,Stanley,Michael
2,13,16,Jim,Stanley
2,13,19,Jim,Michael
2,13,19,Dwight,Michael
2,13,19,Jim,Dwight
2,13,22,Jim,Michael
2,13,23,Dwight,Pam
2,13,24,Jim,Michael
2,13,25,Michael,Pam
2,13,25,Jim,Michael
2,13,25,Jim,Pam
2,13,26,Dwight,Michael
2,13,28,Kevin,Michael
2,13,28,Angela,Michael
2,13,28,Michael,Toby
2,13,28,Kevin,Angela
2,13,28,Kevin,Toby
2,13,28,Angela,Toby
2,13,30,Michael,Toby
2,13,30,Kelly,Michael
2,13,30,Kelly,Toby
2,13,32,Kevin,Creed
2,13,32,Kevin,Michael
2,13,32,Michael,Creed
2,13,37,Jim,Pam
2,13,38,Dwight,Oscar
2,13,40,Jim,Michael
2,13,41,Creed,Ryan
2,13,42,Michael,Pam
2,13,43,Jim,Pam
2,14,1,Jim,Ryan
2,14,3,Jim,Ryan
2,14,5,Michael,Pam
2,14,7,Michael,Pam
2,14,7,Kevin,Michael
2,14,7,Kevin,Pam
2,14,9,Michael,Toby
2,14,9,Michael,Creed
2,14,9,Toby,Creed
2,14,10,Dwight,Michael
2,14,12,Jim,Pam
2,14,15,Jim,Pam
2,14,15,Jim,Michael
2,14,15,Michael,Pam
2,14,16,Jim,Kelly
2,14,17,Dwight,Michael
2,14,20,Dwight,Michael
2,14,22,Stanley,Michael
2,14,24,Michael,Creed
2,14,26,Kelly,Ryan
2,14,26,Jim,Kelly
2,14,26,Jim,Ryan
2,14,27,Dwight,Michael
2,14,28,Michael,Oscar
2,14,28,Dwight,Michael
2,14,28,Michael,Pam
2,14,28,Dwight,Oscar
2,14,28,Pam,Oscar
2,14,28,Dwight,Pam
2,14,32,Dwight,Michael
2,14,33,Roy,Pam
2,14,35,Roy,Pam
2,14,36,Angela,Michael
2,14,36,Michael,Oscar
2,14,36,Dwight,Michael
2,14,36,Phyllis,Michael
2,14,36,Angela,Oscar
2,14,36,Angela,Dwight
2,14,36,Phyllis,Angela
2,14,36,Dwight,Oscar
2,14,36,Phyllis,Oscar
2,14,36,Phyllis,Dwight
2,14,37,Darryl,Michael
2,14,37,Roy,Michael
2,14,37,Roy,Darryl
2,14,39,Oscar,Creed
2,14,41,Michael,Pam
2,14,41,Dwight,Michael
2,14,41,Stanley,Michael
2,14,41,Dwight,Pam
2,14,41,Stanley,Pam
2,14,41,Stanley,Dwight
2,14,42,Jim,Ryan
2,14,44,Michael,Creed
2,14,47,Jim,Kelly
2,14,48,Todd Packer,Michael
2,14,48,Packer,Michael
2,14,48,Roy,Michael
2,14,48,Todd Packer,Packer
2,14,48,Todd Packer,Roy
2,14,48,Packer,Roy
2,14,61,Jim,Toby
2,15,3,Michael,Jan
2,15,5,Jan,Pam
2,15,7,Jim,Dwight
2,15,10,Dwight,Michael
2,15,10,Michael,Jan
2,15,10,Dwight,Jan
2,15,13,Jan,Pam
2,15,14,Darryl,Michael
2,15,14,Roy,Michael
2,15,14,Kevin,Michael
2,15,14,Jim,Michael
2,15,14,Roy,Darryl
2,15,14,Kevin,Darryl
2,15,14,Jim,Darryl
2,15,14,Kevin,Roy
2,15,14,Jim,Roy
2,15,14,Kevin,Jim
2,15,16,Meredith,Jan
2,15,16,Phyllis,Jan
2,15,16,Angela,Jan
2,15,16,Phyllis,Meredith
2,15,16,Angela,Meredith
2,15,16,Phyllis,Angela
2,15,18,Jim,Roy
2,15,18,Kevin,Roy
2,15,18,Kevin,Jim
2,15,19,Darryl,Michael
2,15,22,Meredith,Jan
2,15,22,Kelly,Meredith
2,15,22,Kelly,Jan
2,15,24,Jim,Dwight
2,15,24,Dwight,Ryan
2,15,24,Jim,Ryan
2,15,25,Darryl,Michael
2,15,27,Phyllis,Meredith
2,15,27,Phyllis,Kelly
2,15,27,Phyllis,Jan
2,15,27,Phyllis,Pam
2,15,27,Kelly,Meredith
2,15,27,Meredith,Jan
2,15,27,Meredith,Pam
2,15,27,Kelly,Jan
2,15,27,Kelly,Pam
2,15,27,Jan,Pam
2,15,28,Darryl,Michael
2,15,28,Roy,Michael
2,15,28,Roy,Darryl
2,15,33,Roy,Darryl
2,15,33,Kevin,Roy
2,15,33,Roy,Dwight
2,15,33,Roy,Michael
2,15,33,Kevin,Darryl
2,15,33,Dwight,Darryl
2,15,33,Darryl,Michael
2,15,33,Kevin,Dwight
2,15,33,Kevin,Michael
2,15,33,Dwight,Michael
2,15,34,Michael,Jan
2,15,36,Michael,Jan
2,15,37,Stanley,Ryan
2,15,38,Phyllis,Jan
2,15,38,Meredith,Jan
2,15,38,Kelly,Jan
2,15,38,Phyllis,Meredith
2,15,38,Phyllis,Kelly
2,15,38,Kelly,Meredith
2,15,39,Kelly,Jan
2,15,39,Kelly,Pam
2,15,39,Jim,Kelly
2,15,39,Jan,Pam
2,15,39,Jim,Jan
2,15,39,Jim,Pam
2,15,41,Angela,Jan
2,15,41,Phyllis,Angela
2,15,41,Angela,Kelly
2,15,41,Phyllis,Jan
2,15,41,Kelly,Jan
2,15,41,Phyllis,Kelly
2,15,42,Michael,Jan
2,15,44,Jim,Pam
2,15,46,Darryl,Michael
2,15,49,Darryl,Michael
2,16,4,Phyllis,Meredith
2,16,5,Dwight,Michael
2,16,7,Michael,Pam
2,16,7,Michael,Oscar
2,16,7,Oscar,Pam
2,16,10,Jim,Dwight
2,16,12,Jim,Kelly
2,16,15,Kevin,Pam
2,16,15,Kevin,Phyllis
2,16,15,Phyllis,Pam
2,16,18,Angela,Dwight
2,16,21,Kevin,Pam
2,16,22,Josh,Michael
2,16,23,Dwight,Pam
2,16,24,Dwight,Pam
2,16,25,Josh,Michael
2,16,26,Jim,Kelly
2,16,26,Kelly,Ryan
2,16,26,Jim,Ryan
2,16,27,David,Jan
2,16,27,Josh,Jan
2,16,27,Michael,Jan
2,16,27,Josh,David
2,16,27,Michael,David
2,16,27,Josh,Michael
2,16,29,Josh,David
2,16,29,Josh,Michael
2,16,29,Michael,David
2,16,32,Michael,David
2,16,33,Angela,Pam
2,16,33,Kevin,Pam
2,16,33,Oscar,Pam
2,16,33,Kevin,Angela
2,16,33,Angela,Oscar
2,16,33,Kevin,Oscar
2,16,34,Jim,Kelly
2,16,35,David,Jan
2,16,36,Michael,Jan
2,16,38,Roy,Pam
2,16,39,Michael,David
2,16,39,David,Jan
2,16,39,Michael,Jan
2,16,40,Jim,Pam
2,16,40,Phyllis,Pam
2,16,40,Jim,Phyllis
2,16,41,Michael,Jan
2,17,1,Dwight,Michael
2,17,1,Jim,Michael
2,17,1,Michael,Creed
2,17,1,Michael,Ryan
2,17,1,Jim,Dwight
2,17,1,Dwight,Creed
2,17,1,Dwight,Ryan
2,17,1,Jim,Creed
2,17,1,Jim,Ryan
2,17,1,Ryan,Creed
2,17,2,Jim,Dwight
2,17,4,Jim,Pam
2,17,4,Jim,Phyllis
2,17,4,Phyllis,Pam
2,17,6,Dwight,Michael
2,17,8,Dwight,Michael
2,17,10,Dwight,Michael
2,17,11,Jim,Pam
2,17,15,Dwight,Michael
2,17,16,Dwight,Michael
2,17,16,Phyllis,Michael
2,17,16,Phyllis,Dwight
2,17,17,Dwight,Michael
2,17,18,Stanley,Phyllis
2,17,18,Stanley,Dwight
2,17,18,Stanley,Pam
2,17,18,Stanley,Kelly
2,17,18,Stanley,Oscar
2,17,18,Stanley,Angela
2,17,18,Stanley,Michael
2,17,18,Phyllis,Dwight
2,17,18,Phyllis,Pam
2,17,18,Phyllis,Kelly
2,17,18,Phyllis,Oscar
2,17,18,Phyllis,Angela
2,17,18,Phyllis,Michael
2,17,18,Dwight,Pam
2,17,18,Dwight,Kelly
2,17,18,Dwight,Oscar
2,17,18,Angela,Dwight
2,17,18,Dwight,Michael
2,17,18,Kelly,Pam
2,17,18,Oscar,Pam
2,17,18,Angela,Pam
2,17,18,Michael,Pam
2,17,18,Kelly,Oscar
2,17,18,Angela,Kelly
2,17,18,Kelly,Michael
2,17,18,Angela,Oscar
2,17,18,Michael,Oscar
2,17,18,Angela,Michael
2,17,19,Michael,Pam
2,17,19,Jim,Michael
2,17,19,Kevin,Michael
2,17,19,Michael,Toby
2,17,19,Michael,Creed
2,17,19,Jim,Pam
2,17,19,Kevin,Pam
2,17,19,Toby,Pam
2,17,19,Creed,Pam
2,17,19,Kevin,Jim
2,17,19,Jim,Toby
2,17,19,Jim,Creed
2,17,19,Kevin,Toby
2,17,19,Kevin,Creed
2,17,19,Toby,Creed
2,17,21,Dwight,Michael
2,17,21,Jim,Michael
2,17,21,Jim,Dwight
2,17,24,Jim,Dwight
2,17,26,Jim,Dwight
2,17,27,Angela,Michael
2,17,27,Dwight,Michael
2,17,27,Angela,Dwight
2,17,28,Kelly,Pam
2,17,28,Kelly,Ryan
2,17,28,Ryan,Pam
2,17,31,Kevin,Angela
2,17,32,Dwight,Michael
2,17,34,Kelly,Pam
2,17,34,Ryan,Pam
2,17,34,Kelly,Ryan
2,17,36,Dwight,Michael
2,17,37,Jim,Oscar
2,17,37,Ryan,Oscar
2,17,37,Jim,Ryan
2,17,40,Jim,Pam
2,17,41,Dwight,Michael
2,17,46,Dwight,Michael
2,17,46,Meredith,Michael
2,17,46,Phyllis,Michael
2,17,46,Michael,Pam
2,17,46,Dwight,Meredith
2,17,46,Phyllis,Dwight
2,17,46,Dwight,Pam
2,17,46,Phyllis,Meredith
2,17,46,Meredith,Pam
2,17,46,Phyllis,Pam
2,17,51,Dwight,Michael
2,18,2,Jim,Pam
2,18,2,Jim,Michael
2,18,2,Michael,Pam
2,18,4,Michael,Pam
2,18,4,Jim,Michael
2,18,4,Jim,Pam
2,18,5,Dwight,Toby
2,18,8,Stanley,Michael
2,18,10,Meredith,Michael
2,18,12,Angela,Kelly
2,18,12,Angela,Toby
2,18,12,Kelly,Toby
2,18,19,Jim,Dwight
2,18,22,Stanley,Kelly
2,18,23,Stanley,Ryan
2,18,25,Dwight,Michael
2,18,28,Dwight,Michael
2,18,28,Michael,Creed
2,18,28,Dwight,Creed
2,18,29,Michael,Ryan
2,18,32,Dwight,Michael
2,18,32,Jim,Michael
2,18,32,Michael,Oscar
2,18,32,Michael,Pam
2,18,32,Darryl,Michael
2,18,32,Jim,Dwight
2,18,32,Dwight,Oscar
2,18,32,Dwight,Pam
2,18,32,Dwight,Darryl
2,18,32,Jim,Oscar
2,18,32,Jim,Pam
2,18,32,Jim,Darryl
2,18,32,Pam,Oscar
2,18,32,Darryl,Oscar
2,18,32,Darryl,Pam
2,18,33,Jim,Pam
2,18,33,Roy,Pam
2,18,33,Jim,Roy
2,18,36,Michael,Toby
2,18,37,Michael,Toby
2,18,40,Kevin,Jim
2,18,40,Kevin,Michael
2,18,40,Kevin,Pam
2,18,40,Kevin,Dwight
2,18,40,Jim,Michael
2,18,40,Jim,Pam
2,18,40,Jim,Dwight
2,18,40,Michael,Pam
2,18,40,Dwight,Michael
2,18,40,Dwight,Pam
2,19,1,Michael,Oscar
2,19,1,Michael,Ryan
2,19,1,Michael,Toby
2,19,1,Jim,Michael
2,19,1,Ryan,Oscar
2,19,1,Toby,Oscar
2,19,1,Jim,Oscar
2,19,1,Toby,Ryan
2,19,1,Jim,Ryan
2,19,1,Jim,Toby
2,19,2,Michael,Pam
2,19,4,Jim,Michael
2,19,5,Kevin,Meredith
2,19,6,Dwight,Michael
2,19,7,Phyllis,Pam
2,19,7,Phyllis,Angela
2,19,7,Phyllis,Dwight
2,19,7,Angela,Pam
2,19,7,Dwight,Pam
2,19,7,Angela,Dwight
2,19,8,Michael,Pam
2,19,8,Michael,Jan
2,19,8,Jan,Pam
2,19,9,Stanley,Michael
2,19,10,Kevin,Jim
2,19,10,Jim,Kelly
2,19,10,Kevin,Kelly
2,19,12,Michael,Toby
2,19,13,Kevin,Oscar
2,19,13,Angela,Oscar
2,19,13,Kevin,Angela
2,19,14,Michael,Pam
2,19,16,Dwight,Michael
2,19,17,Jim,Pam
2,19,19,Dwight,Michael
2,19,19,Dwight,Oscar
2,19,19,Dwight,Pam
2,19,19,Jim,Dwight
2,19,19,Michael,Oscar
2,19,19,Michael,Pam
2,19,19,Jim,Michael
2,19,19,Pam,Oscar
2,19,19,Jim,Oscar
2,19,19,Jim,Pam
2,19,22,Dwight,Michael
2,19,22,Dwight,Oscar
2,19,22,Stanley,Dwight
2,19,22,Angela,Dwight
2,19,22,Michael,Oscar
2,19,22,Stanley,Michael
2,19,22,Angela,Michael
2,19,22,Stanley,Oscar
2,19,22,Angela,Oscar
2,19,22,Stanley,Angela
2,19,24,Jim,Pam
2,19,25,Dwight,Ryan
2,19,25,Angela,Dwight
2,19,25,Angela,Ryan
2,19,26,Jim,Pam
2,19,27,Kevin,Michael
2,19,27,Kevin,Dwight
2,19,27,Kevin,Angela
2,19,27,Dwight,Michael
2,19,27,Angela,Michael
2,19,27,Angela,Dwight
2,19,28,Jim,Pam
2,19,29,Michael,Toby
2,19,29,Kevin,Toby
2,19,29,Kevin,Michael
2,19,30,Jim,Dwight
2,19,30,Dwight,Michael
2,19,30,Stanley,Dwight
2,19,30,Jim,Michael
2,19,30,Jim,Stanley
2,19,30,Stanley,Michael
2,19,31,Dwight,Michael
2,19,32,Kelly,Ryan
2,19,33,Jim,Pam
2,19,33,Jim,Dwight
2,19,33,Dwight,Pam
2,19,35,Michael,Pam
2,19,35,Jim,Pam
2,19,35,Jim,Michael
2,19,36,Kevin,Michael
2,19,36,Kevin,Carol
2,19,36,Carol,Michael
2,19,37,Kevin,Michael
2,19,39,Kevin,Michael
2,19,39,Kevin,Dwight
2,19,39,Kevin,Pam
2,19,39,Dwight,Michael
2,19,39,Michael,Pam
2,19,39,Dwight,Pam
2,20,2,Jim,Dwight
2,20,4,Kevin,Dwight
2,20,6,Jim,Pam
2,20,7,Kelly,Dwight
2,20,8,Dwight,Ryan
2,20,8,Dwight,Michael
2,20,8,Jim,Dwight
2,20,8,Kevin,Dwight
2,20,8,Michael,Ryan
2,20,8,Jim,Ryan
2,20,8,Kevin,Ryan
2,20,8,Jim,Michael
2,20,8,Kevin,Michael
2,20,8,Kevin,Jim
2,20,11,Dwight,Oscar
2,20,13,Phyllis,Dwight
2,20,14,Dwight,Creed
2,20,15,Jim,Dwight
2,20,16,Jim,Oscar
2,20,16,Stanley,Oscar
2,20,16,Pam,Oscar
2,20,16,Jim,Stanley
